site	layer	kind	component	alive_start	alive_answer-ce	max_ci_answer-ce	alive_integers	max_ci_integers	alive_last-pos-ceiling	max_ci_last-pos-ceiling	effect_run	effect_run_add	effect_run_sub	impairs_frac_run	impairs_frac_run_add	impairs_frac_run_sub	active_frac_run	ablated_dscore_run	ablated_dacc_run	swept_dkl_run	swept_dinteger_kl_run	swept_danswer_ce_run	swept_daccuracy_run	effect_answer-ce	effect_answer-ce_add	effect_answer-ce_sub	impairs_frac_answer-ce	impairs_frac_answer-ce_add	impairs_frac_answer-ce_sub	active_frac_answer-ce	ablated_dscore_answer-ce	ablated_dacc_answer-ce	swept_dkl_answer-ce	swept_dinteger_kl_answer-ce	swept_danswer_ce_answer-ce	swept_daccuracy_answer-ce	effect_integers	effect_integers_add	effect_integers_sub	impairs_frac_integers	impairs_frac_integers_add	impairs_frac_integers_sub	active_frac_integers	ablated_dscore_integers	ablated_dacc_integers	swept_dkl_integers	swept_dinteger_kl_integers	swept_danswer_ce_integers	swept_daccuracy_integers
layers.0.mlp.down_proj	0	mlp.down_proj	88	1	1	1	1	1	1	1	-0.000496026	-0.000680209	-0.000311843	0.0566	0.0244	0.0888	0.1683			5.88745e-05	9.85786e-05	0.00055027	0	2.68381e-05	-5.67605e-05	0.000110437				0.1625			-0.0019803	-0.0014503	9.51886e-05	0	-0.000454965	-0.000629477	-0.000280452	0.0587	0.0296	0.0878	0.1633			5.17294e-05	6.86347e-05	0.000340462	0
layers.0.mlp.down_proj	0	mlp.down_proj	90	1	1	1	1	1	1	1	-0.000294763	-0.000546773	-4.27534e-05	0.06965	0.0516	0.0877	0.19			6.87242e-05	6.80946e-05	0.000475168	0	0.000191937	-8.31488e-05	0.000467022				0.1899			-0.00470543	-0.00386977	0.000676334	0	-0.000203051	-0.000467661	6.15593e-05	0.07455	0.0602	0.0889	0.1899			0.000132129	0.000143588	0.000652313	0
layers.0.mlp.down_proj	0	mlp.down_proj	94	1	1	1	1	1	1	1	-0.000602005	-0.00081907	-0.000384941	0.04145	0.0088	0.0741	0.1536			3.31476e-05	5.1897e-05	0.000346422	0	2.81101e-05	-4.57109e-05	0.000101931				0.153			-0.00367355	-0.00273967	-0.000186801	0	-0.000533787	-0.000759103	-0.000308471	0.04455	0.0143	0.0748	0.1536			2.99066e-05	8.85129e-06	0.00090456	-0.00390625
layers.0.mlp.down_proj	0	mlp.down_proj	97	1	1	1	1	1	1	1	-0.000387511	-0.000492589	-0.000282434	0.04185	0.0203	0.0634	0.1164			0.000111587	0.000186533	0.000712633	0	-3.57396e-05	-9.35767e-05	2.20974e-05				0.1164			-0.00237131	-0.00170445	4.14252e-05	0	-0.000339324	-0.000440393	-0.000238256	0.04595	0.0258	0.0661	0.1164			4.02778e-05	3.74541e-05	0.000444412	0
layers.0.mlp.down_proj	0	mlp.down_proj	100	1	1	1	1	1	1	1	-3.66098e-05	-6.06846e-05	-1.2535e-05	0.0365	0.0323	0.0407	0.06895			-2.47397e-05	-1.09784e-05	0.000273705	0	-1.70279e-05	-1.22653e-05	-2.17905e-05				0.0591			-0.000323296	-0.000123739	-5.85914e-05	0	-4.44884e-05	-7.05452e-05	-1.84316e-05	0.03795	0.0349	0.041	0.06885			1.78143e-05	5.21764e-05	0.000312805	0
layers.0.mlp.down_proj	0	mlp.down_proj	101	1	1	1	1	1	1	1	-0.000254691	-0.00022769	-0.000281693	0.0279	0.017	0.0388	0.0784			3.16687e-05	3.92348e-05	0.000352144	0	-4.49027e-05	-3.12994e-05	-5.85061e-05				0.0784			-0.000496864	-0.000544786	-0.000315011	0	-0.000219186	-0.000209631	-0.00022874	0.0274	0.0178	0.037	0.0784			1.62125e-05	3.71486e-05	0.000370502	0
layers.0.mlp.down_proj	0	mlp.down_proj	104	1	0	0	0	0	0	0	-6.82846e-07	-4.74997e-07	-8.90695e-07	0.00255	0.0028	0.0023	0.0102			1.42306e-05	1.23158e-05	-8.36849e-05	0	0	0	0				0			0	0	0	0	0	0	0	0	0	0	0			0	0	0	0
layers.0.mlp.down_proj	0	mlp.down_proj	105	1	1	1	1	1	1	1	-0.000209972	-0.00033631	-8.36336e-05	0.04895	0.0283	0.0696	0.1166			1.76877e-05	3.07374e-05	0.000294447	0	9.81992e-05	-6.90347e-05	0.000265433				0.1164			-0.00394344	-0.00303149	-0.000361025	0	-0.000172696	-0.000316478	-2.8913e-05	0.052	0.0323	0.0717	0.1165			9.26107e-05	8.29846e-05	1.19209e-05	0
layers.0.mlp.down_proj	0	mlp.down_proj	108	1	1	1	1	1	1	1	-9.27512e-05	-0.000136525	-4.8977e-05	0.025	0.0104	0.0396	0.08845			4.76465e-05	3.9123e-05	0.000207186	0	1.30298e-05	-7.30321e-06	3.33629e-05				0.0878			-0.00151491	-0.0011704	-9.23276e-05	0	-7.92028e-05	-0.000123996	-3.44096e-05	0.0261	0.0139	0.0383	0.088			4.97177e-05	-4.17233e-07	0.000165462	0
layers.0.mlp.down_proj	0	mlp.down_proj	109	1	1	1	1	1	1	1	9.37296e-05	3.43509e-05	0.000153108	0.1042	0.0998	0.1085	0.1449			-6.86198e-06	-1.885e-06	-0.000148058	-0.00195312	2.91864e-06	8.98906e-07	4.93838e-06				0.1363			-0.00083971	-0.00045228	0.000160694	0	5.7195e-05	8.00137e-06	0.000106389	0.0969	0.0889	0.1049	0.1414			-8.79914e-06	-3.60608e-06	-0.000137329	-0.0078125
layers.0.mlp.down_proj	0	mlp.down_proj	110	1	1	1	1	1	1	1	-0.000186594	-1.57449e-06	-0.000371613	0.04415	0.0446	0.0437	0.107			5.81779e-05	8.35918e-05	0.000848055	0	-4.65742e-06	-1.19572e-06	-8.11912e-06				0.107			-0.00108528	-0.000831842	-1.5378e-05	0	-0.000164919	9.03541e-07	-0.000330741	0.04125	0.0446	0.0379	0.0975			-2.28584e-05	-1.2815e-06	0.00100994	-0.0078125
layers.0.mlp.down_proj	0	mlp.down_proj	112	1	1	1	1	1	1	1	3.96455e-06	-2.27801e-05	3.07092e-05	0.00795	0.0061	0.0098	0.015			7.54744e-06	1.76057e-05	5.93662e-05	0	-2.81193e-06	-2.04557e-06	-3.57828e-06				0.01			0.000416756	0.00033021	8.93474e-05	-0.00390625	-9.83858e-07	-2.09525e-05	1.89848e-05	0.00595	0.0024	0.0095	0.01			-1.29789e-05	-1.75312e-05	-0.000118732	0
layers.0.mlp.down_proj	0	mlp.down_proj	119	1	1	1	1	1	1	1	-2.91731e-05	-1.80423e-05	-4.0304e-05	0.0075	0.0051	0.0099	0.0202			-3.62843e-06	2.06009e-06	0.000132084	0	-3.668e-06	-1.97981e-06	-5.3562e-06				0.02			-0.000320435	-9.41753e-05	-0.000118852	0	-2.65008e-05	-1.90456e-05	-3.39559e-05	0.00735	0.0055	0.0092	0.02005			-1.62423e-06	-2.95043e-06	-1.95503e-05	0
layers.0.mlp.down_proj	0	mlp.down_proj	121	1	1	1	1	1	1	1	-8.81641e-05	-7.2837e-05	-0.000103491	0.0219	0.0205	0.0233	0.04195			4.1537e-05	5.56372e-05	0.000200987	0	-2.38021e-05	-1.82419e-05	-2.93624e-05				0.03725			-0.00194931	-0.00168347	9.51886e-05	0	-7.50239e-05	-7.10536e-05	-7.89942e-05	0.02115	0.0208	0.0215	0.04175			8.30144e-05	8.74624e-05	0.000200748	0
layers.0.mlp.down_proj	0	mlp.down_proj	123	1	1	1	1	1	1	1	-0.000155811	-0.000244363	-6.72592e-05	0.0064	0.0027	0.0101	0.0199			-5.18672e-05	-4.8399e-05	-5.65052e-05	0	1.01318e-05	-7.86193e-05	9.8883e-05				0.0199			-0.00108242	-0.000548124	-7.03335e-05	0	-0.000109072	-0.00018795	-3.01939e-05	0.0069	0.0035	0.0103	0.0199			-1.02147e-05	3.88175e-06	0.000130177	0
layers.0.mlp.down_proj	0	mlp.down_proj	127	1	1	1	1	1	1	1	-2.93603e-05	-0.000100347	4.16267e-05	0.0662	0.0493	0.0831	0.16			3.77148e-05	9.12733e-05	0.000170469	0	-1.69313e-05	-4.41072e-07	-3.34216e-05				0.1572			-0.00028801	-0.00064683	0.000318229	0.00390625	-3.10159e-05	-0.000102937	4.0905e-05	0.0629	0.0459	0.0799	0.1589			0.000128418	0.000200555	0.000762463	-0.00390625
layers.0.mlp.down_proj	0	mlp.down_proj	131	1	1	1	1	1	1	1	-3.41256e-06	-1.09698e-05	4.14465e-06	0.00485	0	0.0097	0.01			1.32471e-05	1.18241e-05	-8.08239e-05	0	-9.87607e-07	-1.67152e-06	-3.03693e-07				0.01			2.52724e-05	-2.83718e-05	0.000348687	0	-3.77502e-06	-9.45331e-06	1.90327e-06	0.00495	0.0003	0.0096	0.01			-1.37687e-05	-1.65552e-05	-3.33786e-06	0
layers.0.mlp.down_proj	0	mlp.down_proj	133	1	1	1	1	1	1	1	-8.33812e-05	-8.51209e-06	-0.00015825	0.00995	0.01	0.0099	0.0199			3.05623e-05	3.81507e-05	0.000231743	0	-1.2662e-05	-1.4125e-05	-1.11989e-05				0.0199			4.00543e-05	-1.38283e-05	0.000112414	0	-7.18862e-05	-1.21054e-05	-0.000131667	0.00915	0.0096	0.0087	0.0199			-1.25989e-05	-1.82316e-05	5.76973e-05	0
layers.0.mlp.down_proj	0	mlp.down_proj	135	1	1	1	1	1	1	1	-1.10383e-05	1.21449e-05	-3.42216e-05	0.0328	0.0406	0.025	0.06975			-6.69435e-06	9.03383e-06	0.000342846	0	-3.82111e-06	-4.19408e-06	-3.44814e-06				0.0686			-0.00083065	-0.000533819	-2.86698e-05	0	-1.21567e-05	1.4701e-05	-3.90145e-05	0.03325	0.0429	0.0236	0.06955			2.18078e-05	8.83639e-06	0.000439167	0
layers.0.mlp.down_proj	0	mlp.down_proj	141	1	1	1	1	1	1	1	-0.000311826	-0.000240476	-0.000383175	0.0267	0.0157	0.0377	0.07845			3.31998e-05	7.69496e-05	0.000663042	0	-3.72907e-05	-9.22582e-06	-6.53555e-05				0.0784			-0.00077343	-0.000622511	2.48551e-05	0	-0.000288203	-0.000243063	-0.000333343	0.0274	0.0172	0.0376	0.0784			6.80089e-05	6.46934e-05	0.000135899	0
layers.0.mlp.down_proj	0	mlp.down_proj	143	1	1	1	1	1	1	1	-0.000312664	-4.35342e-05	-0.000581793	0.0531	0.0661	0.0401	0.1399			5.95078e-05	9.66452e-05	0.000413179	0	-7.31201e-05	-2.27107e-05	-0.00012353				0.1351			-0.00227308	-0.00192451	0.000181615	0	-0.000284329	-2.86154e-05	-0.000540043	0.0531	0.0659	0.0403	0.1351			-8.21799e-06	3.02047e-05	0.000804901	0
layers.0.mlp.down_proj	0	mlp.down_proj	145	1	1	1	1	1	1	1	-0.000574434	-0.000107447	-0.00104142	0.07605	0.0886	0.0635	0.19			0.000328735	0.000552498	0.00131702	0	-0.00026746	-2.46857e-05	-0.000510234				0.19			-0.00658321	-0.00470662	0.00099349	0	-0.00046941	-4.89427e-05	-0.000889877	0.0748	0.0873	0.0623	0.19			0.000235081	0.000386797	0.00144243	0
layers.0.mlp.down_proj	0	mlp.down_proj	148	1	1	1	1	1	1	1	-0.000136546	-0.000170091	-0.000103002	0.04165	0.0277	0.0556	0.0786			2.49967e-05	1.89245e-05	0.000209808	0	-2.19814e-06	-6.05384e-06	1.65757e-06				0.0544			-0.000597954	-0.000757933	-6.66976e-05	0	-7.32742e-05	-6.94406e-05	-7.71077e-05	0.03425	0.0214	0.0471	0.0544			4.02555e-05	6.67498e-05	0.000274181	0
layers.0.mlp.down_proj	0	mlp.down_proj	162	1	1	1	1	1	1	1	-0.00131286	-0.000969477	-0.00165624	0.1254	0.1162	0.1346	0.3594			0.00026954	0.000458501	0.00241542	0	-0.000459493	-9.29208e-05	-0.000826066				0.3513			-0.00910473	-0.00648975	0.0011521	0	-0.00115359	-0.000872806	-0.00143438	0.1224	0.1114	0.1334	0.3513			0.000244692	0.000484511	0.00279379	-0.0078125
layers.0.mlp.down_proj	0	mlp.down_proj	163	1	1	1	1	1	1	1	2.12768e-06	-1.10249e-05	1.52803e-05	0.0195	0.0158	0.0232	0.03965			-7.41333e-06	2.2836e-06	-0.000219584	0	5.36091e-06	-1.2473e-06	1.19691e-05				0.03725			0.00016737	0.000167131	-0.000161409	0	2.19141e-06	-1.10675e-05	1.54503e-05	0.01915	0.0148	0.0235	0.0396			6.35758e-05	8.18372e-05	0.000151157	0
layers.0.mlp.down_proj	0	mlp.down_proj	164	1	1	1	1	1	1	1	-0.000520615	-0.000387898	-0.000653332	0.05035	0.0314	0.0693	0.1354			6.0901e-05	0.000110269	0.000767946	0	-3.81147e-05	-1.74413e-05	-5.87881e-05				0.1288			-0.00108433	-0.000854969	0.000166595	0	-0.00045795	-0.00038556	-0.000530339	0.049	0.0323	0.0657	0.1258			9.47565e-05	0.000132382	0.00054884	0
layers.0.mlp.down_proj	0	mlp.down_proj	165	1	1	1	1	1	1	1	-6.0577e-05	-4.16998e-05	-7.94541e-05	0.03	0.0302	0.0298	0.0688			-9.19774e-06	-9.77889e-06	0.00025773	0	1.32511e-07	-1.71719e-06	1.98222e-06				0.0688			-0.000102043	-4.05312e-05	-5.48363e-05	0	-5.31821e-05	-4.15468e-05	-6.48174e-05	0.03005	0.0306	0.0295	0.0688			1.53333e-05	1.92374e-05	0.000117779	-0.00390625
layers.0.mlp.down_proj	0	mlp.down_proj	167	1	1	1	1	1	1	1	-3.98331e-05	-2.2525e-05	-5.71412e-05	0.0038	0.0017	0.0059	0.0199			-4.82053e-06	-8.69483e-06	-4.31538e-05	0	-3.28713e-06	3.32884e-07	-6.90715e-06				0.0199			-0.000101089	-5.38826e-05	-9.89437e-06	0	-3.53515e-05	-2.07004e-05	-5.00025e-05	0.00385	0.0018	0.0059	0.0199			2.57865e-05	2.68072e-05	0.000126839	0
layers.0.mlp.down_proj	0	mlp.down_proj	169	1	1	1	1	1	1	1	-3.98819e-05	-4.52079e-05	-3.45559e-05	0.0088	0.0046	0.013	0.0199			1.71214e-05	1.65664e-05	-0.0001297	0	-3.46052e-05	-4.54734e-06	-6.46631e-05				0.0199			-0.000902176	-0.000710726	4.58956e-06	0	-3.79765e-05	-4.55439e-05	-3.0409e-05	0.0082	0.0042	0.0122	0.0199			-7.10785e-06	-5.57303e-06	-5.00679e-05	0
layers.0.mlp.down_proj	0	mlp.down_proj	170	1	1	1	1	1	1	1	-0.000242807	-8.37203e-05	-0.000401893	0.06725	0.0671	0.0674	0.1478			1.33179e-05	4.26956e-05	7.39098e-06	-0.00390625	-1.19317e-05	-2.12827e-06	-2.17352e-05				0.1447			-0.00112724	-0.000979185	7.09295e-06	0	-0.000220135	-8.51158e-05	-0.000355155	0.06665	0.066	0.0673	0.1462			5.14239e-05	9.15155e-05	0.000968456	-0.0078125
layers.0.mlp.down_proj	0	mlp.down_proj	171	1	1	1	1	1	1	1	-1.89215e-06	-4.26162e-06	4.7732e-07	0.0063	0.0044	0.0082	0.015			-4.52995e-06	-8.71718e-07	3.60012e-05	0	5.10852e-08	-2.00236e-07	3.02407e-07				0.01495			2.67029e-05	4.8399e-05	-2.98023e-07	0	-1.84871e-06	-3.45107e-06	-2.46352e-07	0.0066	0.0053	0.0079	0.01495			5.7593e-06	3.50177e-06	2.14577e-05	0
layers.0.mlp.down_proj	0	mlp.down_proj	182	1	1	1	1	1	1	1	-9.45745e-06	-7.69895e-05	5.80746e-05	0.01565	0.012	0.0193	0.04005			-2.48849e-06	7.34627e-06	-0.000234842	0.00195312	3.31085e-06	-1.52585e-05	2.18802e-05				0.03975			0.000775337	0.000544786	0.000299513	0.00390625	-4.2539e-05	-8.24315e-05	-2.64648e-06	0.01365	0.0108	0.0165	0.03985			4.46588e-05	7.1384e-05	-5.29289e-05	-0.00390625
layers.0.mlp.down_proj	0	mlp.down_proj	184	1	1	1	1	1	1	1	-6.41472e-06	1.20516e-06	-1.40346e-05	0.01025	0.0111	0.0094	0.0199			1.3873e-05	1.18427e-05	2.74181e-05	0	-2.66209e-06	-4.60912e-06	-7.15062e-07				0.0199			0	3.57628e-06	4.52995e-06	0	-1.14471e-05	-8.17218e-06	-1.47221e-05	0.00905	0.0083	0.0098	0.0199			1.14441e-05	8.70228e-06	-3.8147e-05	0
layers.0.mlp.down_proj	0	mlp.down_proj	189	1	1	1	1	1	1	1	-4.67814e-05	-1.98264e-05	-7.37363e-05	0.02005	0.0152	0.0249	0.05915			6.07222e-07	9.71183e-06	3.93391e-05	0	-2.65812e-06	3.21819e-07	-5.63806e-06				0.0591			-0.000232697	-8.27312e-05	-7.27177e-05	0	-4.13758e-05	-1.95589e-05	-6.31927e-05	0.02	0.0152	0.0248	0.0591			-1.6287e-05	-1.69426e-05	8.86917e-05	0
layers.0.mlp.down_proj	0	mlp.down_proj	207	1	1	1	1	1	1	1	-8.27869e-05	-0.000138799	-2.67746e-05	0.00595	0.0003	0.0116	0.0199			-8.62405e-06	-4.04194e-06	4.36306e-05	0	-1.96182e-05	-1.27893e-05	-2.64472e-05				0.0199			-0.000154495	-0.000172377	-7.7486e-07	0	-7.36838e-05	-0.000118929	-2.84389e-05	0.0063	0.0013	0.0113	0.0199			1.46776e-05	2.03103e-05	9.9659e-05	0
layers.0.mlp.down_proj	0	mlp.down_proj	213	1	1	1	1	1	1	1	-2.12246e-05	-2.59651e-05	-1.64841e-05	0.0207	0.0186	0.0228	0.05			-5.34207e-06	1.18837e-06	0.000168085	0	-1.62449e-06	-1.50019e-06	-1.7488e-06				0.04475			9.72748e-05	8.29697e-05	-8.22544e-06	0	-1.51292e-05	-2.47529e-05	-5.50542e-06	0.0191	0.0192	0.019	0.04475			3.97488e-05	4.01661e-05	0.000459194	0
layers.0.mlp.down_proj	0	mlp.down_proj	220	1	1	1	1	1	1	1	-1.01563e-05	-2.47407e-05	4.42808e-06	0.01505	0.009	0.0211	0.0299			-1.8172e-05	-2.53357e-05	-8.96454e-05	0	3.09751e-06	-1.42684e-06	7.62186e-06				0.0298			-0.000312805	-0.000261068	8.37445e-05	0	-9.06868e-06	-2.41335e-05	5.99618e-06	0.0145	0.0091	0.0199	0.0298			6.05211e-05	7.55638e-05	0.000463009	0
layers.0.mlp.down_proj	0	mlp.down_proj	225	1	1	0.886719	1	1	1	1	-1.33594e-06	-2.00174e-06	-6.7014e-07	0.0077	0.0048	0.0106	0.0199			4.95091e-06	7.41333e-06	7.1764e-05	0	6.86508e-08	-2.30313e-07	3.67615e-07				0.01			6.7234e-05	-6.4373e-06	1.67489e-05	0	8.48825e-07	-4.49937e-07	2.14759e-06	0.007	0.0045	0.0095	0.01005			2.44379e-06	1.59442e-06	0.000103474	0
layers.0.mlp.down_proj	0	mlp.down_proj	237	1	1	1	1	1	1	1	-1.21322e-05	-1.01455e-05	-1.41189e-05	0.0087	0.0063	0.0111	0.0199			8.3819e-06	9.87202e-07	6.67572e-06	0	2.14488e-06	-8.43787e-07	5.13354e-06				0.0199			1.33514e-05	2.38419e-07	1.19209e-07	0	-7.94641e-06	-1.01713e-05	-5.72152e-06	0.00835	0.0062	0.0105	0.0199			-1.10716e-05	-1.08778e-05	4.00543e-05	0
layers.0.mlp.down_proj	0	mlp.down_proj	244	1	1	1	1	1	1	1	-5.91807e-06	-1.11063e-05	-7.29819e-07	0.0088	0.0022	0.0154	0.0305			-1.74344e-05	-2.05562e-05	-0.000193357	0	9.67071e-07	-6.97545e-08	2.0039e-06				0.03			0.000313282	0.000125408	0.000117481	0	-7.22601e-06	-1.13099e-05	-3.14215e-06	0.00765	0.0014	0.0139	0.03			1.75983e-05	1.14739e-06	0.000226974	0
layers.0.mlp.down_proj	0	mlp.down_proj	245	1	1	1	1	1	1	1	3.16778e-07	-4.32223e-06	4.95579e-06	0.01025	0.0084	0.0121	0.0199			-1.3113e-06	9.34303e-06	8.60691e-05	0	2.39316e-07	-3.2935e-06	3.77213e-06				0.0131			-4.19617e-05	4.76837e-07	6.37174e-05	0	1.65486e-06	-2.16624e-06	5.47596e-06	0.00815	0.0039	0.0124	0.01495			1.50725e-05	2.04891e-05	0.000179768	0
layers.0.mlp.down_proj	0	mlp.down_proj	252	1	1	1	1	1	1	1	0.000200677	0.000513788	-0.000112434	0.09495	0.1316	0.0583	0.1542			0.000103097	0.00014485	-0.000537395	-0.00195312	0.000340664	-3.13124e-05	0.000712641				0.1537			0.00200558	0.00174975	-0.000192881	0	8.30163e-05	0.000454755	-0.000288723	0.085	0.126	0.044	0.1538			-3.19779e-05	6.95884e-06	-0.000286579	-0.00390625
layers.0.mlp.down_proj	0	mlp.down_proj	253	1	1	1	1	1	1	1	-2.38866e-05	-2.80952e-05	-1.96779e-05	0.0147	0.0075	0.0219	0.03995			-1.04867e-05	-1.16341e-05	-9.36985e-05	0	3.28547e-06	-1.32831e-06	7.89926e-06				0.03765			-0.000459194	-0.000396967	1.97291e-05	0	-2.22954e-05	-2.87933e-05	-1.57974e-05	0.01535	0.0079	0.0228	0.0396			-4.03076e-05	-6.46189e-05	-0.000187397	0
layers.0.mlp.down_proj	0	mlp.down_proj	266	1	1	1	1	1	1	1	-7.98607e-05	-0.000127794	-3.19276e-05	0.00555	0.0004	0.0107	0.0199			-3.74019e-06	-1.18464e-05	-0.000141382	0	-1.81487e-05	-1.4565e-05	-2.17323e-05				0.01495			6.19888e-06	-2.90871e-05	6.93202e-05	0	-5.02029e-05	-8.80336e-05	-1.23722e-05	0.00485	0.0002	0.0095	0.01495			1.82688e-05	1.97142e-05	0.000315189	0
layers.0.mlp.down_proj	0	mlp.down_proj	269	1	0	0	0	0	0	0	5.55911e-06	3.65712e-06	7.4611e-06	0.0176	0.0189	0.0163	0.0204			2.10479e-06	1.77324e-06	3.57628e-05	0	0	0	0				0			0	0	0	0	0	0	0	0	0	0	0			0	0	0	0
layers.0.mlp.down_proj	0	mlp.down_proj	273	1	1	1	1	1	1	1	-0.000109466	-0.000181515	-3.74171e-05	0.0127	0.0072	0.0182	0.02985			-5.66244e-07	-4.65661e-06	1.93119e-05	0	-2.81581e-05	-1.53542e-05	-4.0962e-05				0.0199			-8.4877e-05	-2.7895e-05	-5.3525e-05	0	-0.000101434	-0.000159816	-4.30533e-05	0.0049	0.0009	0.0089	0.0199			3.05474e-06	-2.63751e-06	5.72205e-05	0
layers.0.mlp.down_proj	0	mlp.down_proj	287	1	1	1	1	1	1	1	-0.00012764	-0.000145023	-0.000110258	0.033	0.0187	0.0473	0.0784			3.14452e-05	4.19915e-05	-6.62804e-05	0	-1.79658e-05	-9.22662e-06	-2.67049e-05				0.0784			-0.000889301	-0.000905037	2.14577e-05	0	-0.000111726	-0.000140943	-8.2508e-05	0.03315	0.0185	0.0478	0.0784			2.24859e-05	3.83258e-05	0.000323772	0
layers.0.mlp.down_proj	0	mlp.down_proj	309	1	1	1	1	1	1	1	-5.38203e-06	-7.81085e-06	-2.9532e-06	0.00745	0.0023	0.0126	0.015			-2.06307e-05	-1.56313e-05	-2.69413e-05	0.00195312	-1.89015e-06	-6.29407e-07	-3.1509e-06				0.01495			0.000709534	0.000614405	-0.000114024	0	-1.16296e-05	-7.42594e-06	-1.58334e-05	0.0061	0.0019	0.0103	0.01495			-1.45659e-05	-1.56611e-05	-0.000100136	-0.00390625
layers.0.mlp.down_proj	0	mlp.down_proj	313	1	1	1	1	1	1	1	-5.91819e-05	-8.10728e-05	-3.7291e-05	0.02225	0.0138	0.0307	0.0545			2.80663e-05	3.06293e-05	4.50611e-05	0	-4.79563e-06	-5.94185e-06	-3.64941e-06				0.0543			-0.000957489	-0.000823259	7.7486e-06	0	-5.21884e-05	-7.71918e-05	-2.71849e-05	0.0226	0.0137	0.0315	0.05445			-2.86549e-05	-6.08712e-06	0.000155926	0
layers.0.mlp.down_proj	0	mlp.down_proj	317	1	1	1	1	1	1	1	-7.6404e-06	-1.14895e-05	-3.79128e-06	0.017	0.013	0.021	0.03235			-1.53482e-06	1.11014e-06	7.39098e-06	0	2.61243e-06	-5.24237e-07	5.7491e-06				0.0254			-0.000408173	-0.000227213	9.11951e-06	0	-6.65152e-06	-1.13445e-05	-1.95853e-06	0.0147	0.0121	0.0173	0.02985			1.64062e-05	1.57282e-05	0.000555515	0
layers.0.mlp.down_proj	0	mlp.down_proj	318	1	1	1	1	1	1	1	2.15262e-05	1.58729e-05	2.71794e-05	0.031	0.0366	0.0254	0.03955			-1.60933e-06	1.13249e-06	-0.000241995	0	4.7367e-07	-6.50244e-07	1.59758e-06				0.03465			-9.91821e-05	-0.000115633	3.20673e-05	0	1.03312e-05	2.12813e-06	1.85343e-05	0.022	0.021	0.023	0.0347			9.31323e-06	1.2517e-05	0.000114918	0
layers.0.mlp.down_proj	0	mlp.down_proj	321	1	1	1	1	1	1	1	-5.53107e-06	-3.81806e-06	-7.24408e-06	0.01495	0.0118	0.0181	0.0298			9.62988e-06	3.95998e-06	1.78814e-05	0	-5.10654e-07	-2.78863e-07	-7.42446e-07				0.02055			-0.000208378	-0.000178814	-2.68221e-06	0	-4.97864e-06	-2.90401e-06	-7.05326e-06	0.01325	0.0125	0.014	0.02535			-1.2368e-06	-4.65661e-06	0.000148296	0
layers.0.mlp.down_proj	0	mlp.down_proj	323	1	0	0	0	0	0	0	6.51544e-07	2.4755e-07	1.05554e-06	0.0073	0.006	0.0086	0.01			-1.02818e-06	-1.6205e-06	-7.00951e-05	0	0	0	0				0			0	0	0	0	0	0	0	0	0	0	0			0	0	0	0
layers.0.mlp.down_proj	0	mlp.down_proj	325	1	1	1	1	1	1	1	-2.38106e-05	0	-4.76211e-05	0.0065	0	0.013	0.045			1.17123e-05	1.11796e-05	8.17776e-05	0	1.83961e-05	0	3.67922e-05				0.045			9.15527e-05	3.50475e-05	0.000190794	0.00390625	-2.16352e-05	0	-4.32704e-05	0.00765	0	0.0153	0.045			-4.67896e-06	5.31226e-06	0.000415802	0
layers.0.mlp.down_proj	0	mlp.down_proj	330	1	1	0.992188	1	0.984375	1	0.992188	7.71348e-07	9.52757e-07	5.89939e-07	0.01725	0.023	0.0115	0.0298			1.42306e-05	1.61119e-05	4.12464e-05	0	-7.79089e-09	-1.19434e-07	1.03852e-07				0.01485			0.000212669	0.000163794	-4.76837e-07	0	2.28097e-08	4.56193e-08	0	0.00305	0.0061	0	0.005			8.86619e-07	-9.76026e-07	-3.8147e-06	0
layers.0.mlp.down_proj	0	mlp.down_proj	348	1	1	1	1	1	1	1	-2.87319e-05	-5.61063e-05	-1.3575e-06	0.0051	0	0.0102	0.0199			-1.75089e-06	-2.6077e-06	0.000145674	0	-6.46488e-06	-3.72365e-06	-9.20611e-06				0.0199			0.000781059	0.000739336	2.72393e-05	0	-2.41774e-05	-5.05417e-05	2.18703e-06	0.00535	0.0004	0.0103	0.0199			-6.60121e-06	-6.4373e-06	-9.9659e-05	-0.00390625
layers.0.mlp.down_proj	0	mlp.down_proj	349	1	1	1	1	1	1	1	-3.97399e-06	-5.81504e-06	-2.13294e-06	0.00675	0.0035	0.01	0.01995			-2.33948e-06	-1.63913e-07	7.31945e-05	0	8.22424e-07	-6.74656e-07	2.3195e-06				0.0199			-0.000575066	-0.000531673	6.4373e-06	0	-4.43297e-06	-6.41301e-06	-2.45293e-06	0.0069	0.0035	0.0103	0.0199			-2.57269e-05	-3.36915e-05	-0.00027895	0
layers.0.mlp.down_proj	0	mlp.down_proj	351	1	1	1	1	1	1	1	-2.13876e-05	-4.61445e-05	3.36923e-06	0.00635	0.0007	0.012	0.0199			-2.64868e-06	1.74716e-06	6.36578e-05	0	-6.97318e-06	-6.3621e-06	-7.58426e-06				0.0199			-0.000276566	-0.000247478	4.88758e-06	0	-1.90734e-05	-4.26949e-05	4.548e-06	0.0066	0.0014	0.0118	0.0199			-2.14353e-05	-2.65837e-05	-3.43323e-05	0
